id,title,genres_clean,overview,vote_average,vote_count,popularity,release_date,cluster,tagline,poster_url,backdrop_url,runtime,industry
64682,The Great Gatsby,"Drama, Romance","An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",7.3,3769,61.196071,2013-05-10,9,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,https://image.tmdb.org/t/p/w500/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,https://image.tmdb.org/t/p/original/cf4YmtSnNhdG7s9ERmXyaDEznEw.jpg,143,hollywood
9543,Prince of Persia: The Sands of Time,"Adventure, Fantasy, Action, Romance","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",6.2,2317,62.169881,2010-05-19,8,Defy the Future,https://image.tmdb.org/t/p/w500/siNGMLdOUNYLEGtlsnmQcpO2XZX.jpg,https://image.tmdb.org/t/p/original/iP0capCU4w5nxCDl398CH7yR1r9.jpg,116,hollywood
68726,Pacific Rim,"Action, Science Fiction, Adventure","When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",6.7,4794,56.523205,2013-07-11,8,"To Fight Monsters, We Created Monsters",https://image.tmdb.org/t/p/w500/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,https://image.tmdb.org/t/p/original/9X7Im1YuBhyHYVD8r7CAONPJR5k.jpg,131,hollywood
38356,Transformers: Dark of the Moon,"Action, Science Fiction, Adventure","Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",6.1,3299,28.529607,2011-06-28,4,The invasion we always feared. An enemy we never expected.,https://image.tmdb.org/t/p/w500/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,https://image.tmdb.org/t/p/original/h3js4rulxzKMOokM2oO5Kr0mBZU.jpg,154,hollywood
217,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure, Action","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",5.7,2495,75.674458,2008-05-21,8,The adventure continues . . .,https://image.tmdb.org/t/p/w500/56As6XEM1flWvprX4LgkPl8ii4K.jpg,https://image.tmdb.org/t/p/original/p96949hcwUG2BwE6MgKmw0uYNCx.jpg,122,hollywood
105864,The Good Dinosaur,"Adventure, Animation, Family",An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,6.6,1736,51.692953,2015-11-14,8,Little Arms With Big Attitude,https://image.tmdb.org/t/p/w500/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,https://image.tmdb.org/t/p/original/cF3H9pyUF6dsvqlYUcH0TyBAMTG.jpg,93,hollywood
62177,Brave,"Animation, Adventure, Comedy, Family, Action, Fantasy","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",6.7,4641,125.114374,2012-06-21,6,Change your fate.,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,https://image.tmdb.org/t/p/original/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg,93,hollywood
188927,Star Trek Beyond,"Action, Adventure, Science Fiction","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",6.6,2568,65.352913,2016-07-07,8,,https://image.tmdb.org/t/p/w500/wI5VghYNYLktDRPUa5rrVcVA1h7.jpg,https://image.tmdb.org/t/p/original/nkr43pY7ZzUt9b0kDFwJLVuDP8G.jpg,122,hollywood
10681,WALL·E,"Animation, Family","WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",7.8,6296,66.390712,2008-06-22,9,An adventure beyond the ordinar-E.,https://image.tmdb.org/t/p/w500/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,https://image.tmdb.org/t/p/original/nYs4ZwnJBK4AgljhvzwNz7fpr3E.jpg,98,hollywood
5174,Rush Hour 3,"Action, Comedy, Crime, Thriller","After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",6.1,783,22.57178,2007-08-08,4,The Rush Is On!,https://image.tmdb.org/t/p/w500/mp9CzKxLa2i7yblMXUrzVfGqsCo.jpg,https://image.tmdb.org/t/p/original/ozsLB1HRCN6ZAmJN89pWtoiAwnb.jpg,90,hollywood
14161,2012,"Action, Adventure, Science Fiction","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",5.6,4903,45.274225,2009-10-10,8,We Were Warned.,https://image.tmdb.org/t/p/w500/c2PkTPT5D9zB8SIm5wNlDAANEqM.jpg,https://image.tmdb.org/t/p/original/4P71rDf6roxVskbvdcbNayVMpXd.jpg,158,hollywood
17979,A Christmas Carol,"Animation, Drama","Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",6.6,1095,39.744242,2009-11-04,12,Season's Greedings,https://image.tmdb.org/t/p/w500/xNwlAIdx1Ln28GRiQttUP9Gojy2.jpg,https://image.tmdb.org/t/p/original/uocpNfrP0Vvnf2UxykXuIR1HNUd.jpg,96,hollywood
76757,Jupiter Ascending,"Science Fiction, Fantasy, Action, Adventure","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5.2,2768,85.36908,2015-02-04,8,Expand your universe.,https://image.tmdb.org/t/p/w500/2NCcAZ3M3F0FxENYmammBknwpVn.jpg,https://image.tmdb.org/t/p/original/w4hk4QG05nDuSgimpa7XAM6OyPX.jpg,127,hollywood
258489,The Legend of Tarzan,"Action, Adventure","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",5.5,2430,42.741719,2016-06-29,4,Human. Nature.,https://image.tmdb.org/t/p/w500/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,https://image.tmdb.org/t/p/original/btCaMm9aVW1PG485Ef8RMBBALzI.jpg,109,hollywood
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure, Family, Fantasy","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",6.7,2629,67.391328,2005-12-07,8,Evil Has Reigned For 100 Years...,https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,https://image.tmdb.org/t/p/original/tuDhEdza074bA497bO9WFEPs6O6.jpg,143,hollywood
246655,X-Men: Apocalypse,Science Fiction,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",6.4,4721,139.272042,2016-05-18,6,Only the strong will survive,https://image.tmdb.org/t/p/w500/ikA8UhYdTGpqbatFa93nIf6noSr.jpg,https://image.tmdb.org/t/p/original/sTQNRqLbfCXolrb5CizAW1dj528.jpg,144,hollywood
155,The Dark Knight,"Drama, Action, Crime, Thriller","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",8.2,12002,187.322927,2008-07-16,6,Why So Serious?,https://image.tmdb.org/t/p/w500/qJ2tW6WMUDux911r6m7haRef0WH.jpg,https://image.tmdb.org/t/p/original/9FE5eD92WfVCiivM9Pq9GVSrlWk.jpg,152,hollywood
14160,Up,"Animation, Comedy, Family, Adventure","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",7.7,6870,92.201962,2009-05-13,3,,https://image.tmdb.org/t/p/w500/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,https://image.tmdb.org/t/p/original/hGGC9gKo7CFE3fW07RA587e5kol.jpg,96,hollywood
15512,Monsters vs Aliens,"Animation, Family, Adventure, Science Fiction","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",6.0,1423,36.167578,2009-03-19,4,"When aliens attack, monsters fight back.",https://image.tmdb.org/t/p/w500/hpHarddVj34j53T7NsoUGdKj4mP.jpg,https://image.tmdb.org/t/p/original/fbxZeJEcyf76oEQIGmotlclwmiH.jpg,94,hollywood
1726,Iron Man,"Action, Science Fiction, Adventure","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",7.4,8776,120.725053,2008-04-30,6,Heroes aren't born. They're built.,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,https://image.tmdb.org/t/p/original/cKvDv2LpwVEqbdXWoQl4XgGN6le.jpg,126,hollywood
44826,Hugo,"Adventure, Drama, Family","Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",7.0,2141,32.319043,2011-11-22,12,One of the most legendary directors of our time takes you on an extraordinary adventure.,https://image.tmdb.org/t/p/w500/1dxRq3o3l3bVWNRvvSb7rRf68qp.jpg,https://image.tmdb.org/t/p/original/Aj81Gu3u1a64qXFOLDuF5gdxyy0.jpg,126,hollywood
8487,Wild Wild West,"Action, Adventure, Comedy, Science Fiction, Western",Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,5.1,1020,40.748915,1999-06-29,4,It's a whole new west.,https://image.tmdb.org/t/p/w500/mCdo7nykEVCa25bjnkwgyX35fjm.jpg,https://image.tmdb.org/t/p/original/tbzWgnaqhFwN5mCIiwbgN5oiw0V.jpg,106,hollywood
1735,The Mummy: Tomb of the Dragon Emperor,"Adventure, Action, Fantasy","Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",5.2,1387,60.034162,2008-07-01,8,A New Evil Awakens.,https://image.tmdb.org/t/p/w500/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,https://image.tmdb.org/t/p/original/W034dd7w2malON26KWyZm4y37W.jpg,112,hollywood
297761,Suicide Squad,"Action, Adventure, Crime, Fantasy, Science Fiction","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",5.9,7458,90.23792,2016-08-02,3,Worst Heroes Ever,https://image.tmdb.org/t/p/w500/sk3FZgh3sRrmr8vyhaitNobMcfh.jpg,https://image.tmdb.org/t/p/original/wAk0yKrhAmvsoMvlKs4QImhvK5X.jpg,122,hollywood
2698,Evan Almighty,"Fantasy, Comedy, Family",God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,5.3,1151,27.082182,2007-06-09,4,A comedy of biblical proportions,https://image.tmdb.org/t/p/w500/blI1ioXbgJWOJ3PbcBuSV65Ebwu.jpg,https://image.tmdb.org/t/p/original/yVwCXQzSZvg9H0YBXvzPfSs6Vqx.jpg,96,hollywood
